Recognition,all_events,contacts,experiment,import_type,localization,math_events,montage,original_experiment,original_session,pairs,ps4_events,session,subject,subject_alias,system_version,task_events
,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1065J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/1/behavioral/current_processed/math_events.json,0,,1,protocols/r1/subjects/R1065J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1065J,R1065J,,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1065J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/2/behavioral/current_processed/math_events.json,0,,2,protocols/r1/subjects/R1065J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1065J,R1065J,,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/3/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1065J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/3/behavioral/current_processed/math_events.json,0,,3,protocols/r1/subjects/R1065J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,3,R1065J,R1065J,,protocols/r1/subjects/R1065J/experiments/catFR1/sessions/3/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1066P/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1066P/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1066P,R1066P,1.0,protocols/r1/subjects/R1066P/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1066P/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1066P/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1066P,R1066P,1.0,protocols/r1/subjects/R1066P/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1066P/experiments/FR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1066P/experiments/FR1/sessions/2/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1066P,R1066P,1.0,protocols/r1/subjects/R1066P/experiments/FR1/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1066P/experiments/FR1/sessions/3/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1066P/experiments/FR1/sessions/3/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,3,R1066P,R1066P,1.0,protocols/r1/subjects/R1066P/experiments/FR1/sessions/3/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1066P/experiments/PAL1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PAL1,build,0,protocols/r1/subjects/R1066P/experiments/PAL1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1066P,R1066P,,protocols/r1/subjects/R1066P/experiments/PAL1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS1,build,0,,0,PS,1,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1066P,R1066P,,protocols/r1/subjects/R1066P/experiments/PS1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS3,build,0,,0,PS,2,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1066P,R1066P,,protocols/r1/subjects/R1066P/experiments/PS3/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,0,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1066P,R1066P,,protocols/r1/subjects/R1066P/experiments/YC1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,1,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1066P,R1066P,,protocols/r1/subjects/R1066P/experiments/YC1/sessions/1/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,2,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1066P,R1066P,,protocols/r1/subjects/R1066P/experiments/YC1/sessions/2/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1066P/localizations/0/montages/1/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,1,,0,protocols/r1/subjects/R1066P/localizations/0/montages/1/neuroradiology/current_processed/pairs.json,,3,R1066P,R1066P_1,,protocols/r1/subjects/R1066P/experiments/YC1/sessions/3/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1066P,R1066P,1.0,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1066P,R1066P,1.0,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/2/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1066P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1066P,R1066P,1.0,protocols/r1/subjects/R1066P/experiments/catFR1/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1067P/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1067P/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1067P/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1067P/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,2,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1067P/experiments/FR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1067P/experiments/FR1/sessions/2/behavioral/current_processed/math_events.json,0,,3,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/FR1/sessions/2/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS1,build,0,,0,PS,1,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/PS1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS1,build,0,,0,PS,4,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/PS1/sessions/1/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS3,build,0,,0,PS,2,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/PS3/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS3,build,0,,0,PS,5,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/PS3/sessions/1/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,0,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/YC1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1067P/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1067P/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1067P/experiments/catFR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1067P/experiments/catFR1/sessions/1/behavioral/current_processed/math_events.json,0,,1,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/catFR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1067P/experiments/catFR2/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR2,build,0,protocols/r1/subjects/R1067P/experiments/catFR2/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1067P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1067P,R1067P,,protocols/r1/subjects/R1067P/experiments/catFR2/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1068J/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1068J/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1068J,R1068J,1.0,protocols/r1/subjects/R1068J/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1068J/experiments/FR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1068J/experiments/FR1/sessions/1/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1068J,R1068J,1.0,protocols/r1/subjects/R1068J/experiments/FR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1068J/experiments/FR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1068J/experiments/FR1/sessions/2/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1068J,R1068J,1.0,protocols/r1/subjects/R1068J/experiments/FR1/sessions/2/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS1,build,0,,0,PS,4,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1068J,R1068J,,protocols/r1/subjects/R1068J/experiments/PS1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS2,build,0,,0,PS,5,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1068J,R1068J,,protocols/r1/subjects/R1068J/experiments/PS2/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PS2,build,0,,0,PS,7,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1068J,R1068J,,protocols/r1/subjects/R1068J/experiments/PS2/sessions/1/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,0,protocols/r1/subjects/R1068J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1068J,R1068J,,protocols/r1/subjects/R1068J/experiments/YC1/sessions/0/behavioral/current_processed/task_events.json
